tipo_elem;distrito;id;cod_cent;nombre;st_x;st_y;longitud;latitud
URBANOS;0.0;6474;66008;PÂº. Ginebra - SofÃ­a-Suecia;448948.456453543;4475220.43354673;-3.6018307691809914;40.42605194819964
URBANOS;0.0;6628;79403;C/. Alcalde Aristizabal ManchÃ³n - Alcalde Henche Plata-Principe Carlos;444966.08213536796;4482407.828906099;-3.6493981377397695;40.4905457528344
URBANOS;0.0;4756;24022;(TACTICO) MOCHUELO S-N;437534.58132402;4472201.48774976;-3.7360794349958866;40.3980773482753
URBANOS;0.0;4842;27006;AV. REAL PINTO S-N(SALSIPUEDES-DR. MARTIN AREVALO);440088.68576789997;4466485.71855157;-3.7054474511670437;40.346774298196245
URBANOS;0.0;4967;39013;DR. TOLOSA LATOUR N-S(MADRE ROSA BLANCO-AV. POBLADOS);440427.993055306;4469521.93409046;-3.7017359915765145;40.374150535573484
URBANOS;0.0;4978;39025;(TACTICO)RICARDO BELTRAN Y ROZPIEDE O-E (AVENA-RAFAELA YBARRA);439618.906084899;4469885.12811611;-3.711300448929908;40.37736415452133
URBANOS;0.0;10197;75024;AFUERAS A VALVERDE E-O(CASILDEA VANDALIA-ALDONZA LORENZO);441737.565190131;4483456.87394734;-3.6875884519831246;40.49977561856143
URBANOS;0.0;4791;85029;EUGENIO CAXES  E-O;440449.571601559;4471674.29104716;-3.701682993935939;40.39354164288378
URBANOS;0.0;5317;86019;AV. AVIACION ENTRE N-V Y MONROY;433545.949542211;4470279.98513928;-3.782876139205265;40.380459042389624
URBANOS;0.0;5324;86021;AV. AVIACION ENTRE VALLE INCLAN Y RAFAEL FINAT;434316.163754178;4469826.32717752;-3.773756498517689;40.376433383073575
URBANOS;0.0;5325;86022;AV. AVIACION ENTRE MIRABEL Y MONROY;433661.72617347294;4470053.57906601;-3.781488760208253;40.3784287175927
URBANOS;0.0;6410;64025;C/. Aquitania - Toscana-Av. Canillejas a VicÃ¡lvaro;448182.338014766;4474861.60518589;-3.6108325758135176;40.422772032402
URBANOS;0.0;6497;65017;Fuente Carrantona S-N - JosÃ© BergamÃ­n-M-23;446782.36290620005;4473937.59730902;-3.627257405521399;40.414359642406524
URBANOS;0.0;6434;65019;Av. Doctor GarcÃ­a Tapia - Marroquina-Av. Moratalaz;445636.945403965;4473725.42448412;-3.6407391136406697;40.41237423616207
URBANOS;0.0;6435;65020;Av. Doctor GarcÃ­a Tapia - Av. Moratalaz-Molina de Segura;445852.867743131;4473594.81472283;-3.6381832231408464;40.41121169961172
URBANOS;0.0;3812;65021;Doctor Garcia Tapia 216 E-O - Fobos-Fuente Carrantona;446395.111711105;4473424.52356443;-3.631778307839866;40.40971270932922
URBANOS;0.0;6436;65022;Av. Doctor GarcÃ­a Tapia - Rabat-Fuente Carrantona;446687.015194131;4473372.2223054;-3.6283337963654922;40.409260293409694
URBANOS;0.0;6437;65023;Av. Doctor GarcÃ­a Tapia - Fuente Carrantona-Fobos;446350.714104466;4473458.52827166;-3.632304407560272;40.410016184365894
URBANOS;0.0;6475;66009;PÂº. Ginebra - Suecia-Av. Niza;448840.335162155;4475277.54628256;-3.603109906366684;40.42655981431947
URBANOS;0.0;6478;66012;Av. Niza - PÂº. Ginebra-Av. Guadalajara;448704.58005943603;4475324.60475248;-3.6047140055626956;40.42697538748167
URBANOS;0.0;6479;66013;Av. Niza - Austria-PÂº. Ginebra;448684.424856008;4475471.94457479;-3.6049634927215455;40.428301474713855
URBANOS;0.0;3830;85034;ANTONIO LOPEZ ENTRE S. GOMEZ Y GTA. CADIZ  S-N;440867.955239196;4471154.68477935;-3.6967052818575676;40.388890565403685
URBANOS;0.0;5030;95035;(TACTICO) PABLO SARASATE O-E;438135.275132847;4473300.43373474;-3.7291083380509313;40.408021981087494
URBANOS;0.0;6985;67603;Bulevar JosÃ© Prat - Cordel Pavones-Bulevar Indalecio Prieto;447392.352163795;4472279.06227815;-3.619930977078246;40.39945727913631
URBANOS;0.0;9954;67618;Doctor GarcÃ­a Tapia - Arroyo Media Legua-FÃ©lix Rodriguez;444444.68231081206;4474018.99272821;-3.6548162568696783;40.41494014148766
URBANOS;0.0;6484;68002;C/. Timoteo PÃ©rez Rubio - Av. EntrevÃ­as-Timoteo PÃ©rez Rubio;443048.108702665;4471200.43213141;-3.6710240790642192;40.38945458688983
URBANOS;0.0;6496;65018;Fuente Carrantona N-S - Av. Daroca-M23;446920.585242787;4474298.41439217;-3.6256584280506967;40.41761893129639
URBANOS;0.0;6480;66014;PÂº. Ginebra - Av. Guadalajara-Av. Niza;448625.23224489397;4475312.67543467;-3.6056484115728997;40.426863024339085
URBANOS;0.0;6481;66015;PÂº. Ginebra - Av .Guadalajara-Suecia;448688.569558355;4475247.43035475;-3.6048965124165884;40.42627916425781
URBANOS;0.0;6215;67003;C/. Rivas  - Boyer-Gran VÃ­a del Este;449708.647343847;4472827.52268818;-3.592680393009272;40.40454130207194
URBANOS;0.0;6113;67008;Camino Vinateros  - Manuel Machado-Diego de ValderrÃ¡bano;444178.284408282;4473751.29026983;-3.657932535332693;40.41251070233359
URBANOS;0.0;6115;67010;Camino Vinateros - Arroyo de la Media Legua-Corregidor Diego ValderrÃ¡banos;444375.48472799995;4473747.98443828;-3.6556081248562204;40.412494123545095
URBANOS;0.0;6120;67013;C/. Corregidor Diego ValdÃ¡rrabano - Alcalde Luis Marichalar-Camino Vinateros;444262.61612071;4473812.49332736;-3.6569439987150134;40.41306770554493
URBANOS;0.0;6456;67018;C/. Arroyo Media Legua - Av. Doctor GarcÃ­a Tapia-Alcalde Garrido Juaristi;444674.960229258;4473991.42570617;-3.652099799593929;40.41470714153608
URBANOS;0.0;4563;32026;(AFOROS) SINESIO DELGADO O-E(RIBADAVIA-AV. ASTURIAS);440505.95353979897;4480673.79654869;-3.7018611594109845;40.474617254291736
URBANOS;0.0;4564;32027;GINZO DE LIMIA N-S(MELCHOR FERNANDEZ ALMAGRO-FERROL);440517.706377815;4481003.96999493;-3.701753486499598;40.47759242472404
URBANOS;0.0;4565;32029;MELCHOR FERNANDEZ ALMAGRO O-E(GINZO DE LIMIA-FINISTERRE);440537.02364300005;4481150.53242381;-3.701539346951236;40.478914098086086
URBANOS;0.0;9918;32058;SINESIO DELGADO O-E(FINISTERRE-HOSPITAL CARLOS III);440881.23148463;4480892.13441142;-3.6974546075633525;40.476610924918255
URBANOS;0.0;4612;33029;(TACTICO) SALIDA E.M.T. E-O(E.M.T.-MAURICIO LEGENDRE);442149.939267229;4481068.4007976;-3.682504104799603;40.47828815222355
URBANOS;0.0;4589;33005;P: CASTELLANA S-N(JOSI VASCONCELOS-PADRE FCO.PALAU Y QUER);441872.79237329704;4480724.80875408;-3.685742117259694;40.475173580423395
URBANOS;0.0;4613;33030;(TACTICO)MANUEL CALDEIRO O-E (P:CASTELLANA - M. LEGENDRE);442082.243039111;4481063.78981766;-3.683302297179055;40.4782418959115
URBANOS;0.0;4611;33028;MAURICIO LEGENDRE N-S(VIEJAS-MANUEL CALDEIRO);442126.79060011;4481193.2253847;-3.682788582375855;40.479411010856744
URBANOS;0.0;4808;26001;AV. ANDALUCIA S-N (TERTULIA-UNANIMIDAD);441245.41836188396;4468072.47043205;-3.6919741400273356;40.361150964784784
URBANOS;0.0;4812;26005;(AFOROS)ALCOCER E-O(ARECHABALETA-VIRGEN DESAMPARADOS);440887.420578702;4467063.96464464;-3.6960966767831867;40.35204045786537
URBANOS;0.0;4839;27001;ALCOCER E-O(LAGUNA SANTIAGO-EDUARDO BARREIROS);440382.215716017;4467065.9419467;-3.702045621442693;40.35202231447504
URBANOS;0.0;3623;27004;AV. REAL PINTO S-N(PLATA-ARROYO BUENO);440139.180920124;4466891.540846599;-3.704890981231495;40.35043380363647
URBANOS;0.0;4742;24005;ALHAMBRA ENTRE C.FCO.J.MARTIN-C.POBLET  N-S;436918.67451924;4472625.15401842;-3.7433785562135027;40.40184748505649
URBANOS;0.0;10228;24045;VILLAGARCIA O-E (VILLAGARCIA-VILLAMMANIN);436125.181921114;4473175.20588183;-3.7527838688918944;40.40674207620774
URBANOS;0.0;3624;27005;DR. MARTIN AREVALO O-E(ALBINO HDEZ. LAZARO-AV. REAL PINTO);440065.246232545;4466602.33670894;-3.7057343787198116;40.34782317812708
URBANOS;0.0;6825;27007;AV. REAL PINTO N-S(DR. PEREZ DOMINGUEZ-DR. MARTIN AREVALO);440121.04944559204;4466700.73083004;-3.705086571270239;40.34871357623467
URBANOS;0.0;4848;27031;PSO. FERROVIARIOS N-S(SULFATO-ENCARNACION PINO);439317.306673385;4466750.83196615;-3.7145548739424896;40.34910683631556
URBANOS;0.0;4849;27032;EDUARDO BARREIROS N-S(LAGUNA RODRIGO-ALCOCER);440238.81782855;4467145.57105994;-3.703741579464534;40.352729397502756
URBANOS;0.0;6970;76013;AV. MONTECARMELO N-S  (SANTUARIO DE VALVERDE - MONASTERIO ESCORIAL);440857.288070448;4484262.38863848;-3.6980516039617353;40.50696970081531
URBANOS;0.0;10029;76017;COSTA BRAVA O-E(MARBELLA-MONASTERIO HUELGAS);440003.749761121;4483507.35900135;-3.7080535251141993;40.50010685784229
URBANOS;0.0;5105;51006;OCA ENTRADA CRUCE  A 110M LÃNEA DE PARADA SENTIDO S-N;437862.133467478;4471428.84934257;-3.732144534915961;40.391141579113324
URBANOS;0.0;5124;51026;VIA CARPETANA ENTRE LEÃN V Y L.FEITO N-S;437028.09535948705;4471614.62421445;-3.741989251103609;40.39275248507009
URBANOS;0.0;9999;73011;TÃCTICO - AV. HERRERA ORIA E-O (GIRO IZDA. ARROYOFRESNO);437285.805434109;4481156.44376525;-3.7398945856090022;40.47872817617764
URBANOS;0.0;6560;75002;AV. LLANO CASTELLANOO-E(MARCOS ORUETA--MAURICIO LEGENDRE);442128.08434687206;4481961.94793195;-3.6828434912419485;40.486336067156095
URBANOS;0.0;6579;75405;(TACTIC0)MANRESA E-O GIRO;441628.157626177;4482742.21720694;-3.688813700258255;40.49333003366628
URBANOS;0.0;6965;76005;MONASTERIO SUSO Y YUSO O-E (MONASTERIO DEL PAULAR - AV. MONTECARMELO);440865.472792425;4483946.85962396;-3.6979255435066305;40.50412789051721
URBANOS;0.0;3749;86025;JOAQUIN TURINA ENTRE JUAN XXIII Y CNO.DE LAS CRUCES;435700.92637853295;4469541.46493169;-3.757416604371721;40.37397520996026
URBANOS;0.0;5328;86026;RAFAEL FINAT ENTRE COLEGIO Y BLAS CABRERA;434626.153338332;4470223.45323903;-3.770145865694019;40.3800352259678
URBANOS;0.0;5272;84037;(TACTICO)AGUACATE O-E(CIRUELA-GUAYABA);436616.06027942704;4469502.67327648;-3.7466337196257125;40.37369585333055
URBANOS;0.0;5288;85014;ANTONIO LÃPEZ O-E (BALEARES-MONTSERRAT);439590.293459071;4472217.70611448;-3.7118586925827435;40.398375111540105
URBANOS;0.0;5301;85024;PEDRO YAGUE S-N (PÂº STA MARIA CABEZA-MARQUES JURA REAL);440016.830835433;4471799.42921735;-3.70679340161754;40.39463789787755
URBANOS;0.0;4787;85032;ANTONIO LOPEZ S-N(SAN ZACARIAS-MATILDE GAYO);440578.330046561;4471482.03593237;-3.700148001585929;40.3918189056259
URBANOS;0.0;4789;85033;SAN ZACARIAS E-O ENTRADA CRUCE;440648.67659840296;4471498.59908006;-3.699320730958986;40.39197313050773
URBANOS;0.0;5327;86024;JOAQUIN TURINA ENTRE MADRE CELESTE Y CNO.DE LAS CRUCES;435835.61456206295;4469523.35316097;-3.7558283408106345;40.37382243097975
URBANOS;0.0;6487;68005;Ronda del Sur - Cooperativa ElÃ©ctrica-Av. EntrevÃ­as;444029.024473515;4469884.30166724;-3.6593517518405108;40.37766457182041
URBANOS;0.0;6517;71016;Av. Arcentales - Gta. Arcentales- San Romualdo;447500.497193863;4476268.62603349;-3.6189859537358955;40.435404586275546
URBANOS;0.0;6610;79051;Av. Francisco Pi y Margall - Ana de Austria-MarÃ­a Tudor;443847.33513096796;4482939.22197524;-3.6626455711063497;40.49525784231434
URBANOS;0.0;5006;95014;(AFOROS)PÂº EXTREMADURA O-E(STA. URSULA-JAIME VERA);438140.11458796397;4474052.53136782;-3.7291244291199193;40.414797559276224
URBANOS;0.0;5019;95016;STA. URSULA S-N (DOÃA URRACA-ANTONIO ZAMORA);438129.097390475;4473978.40492153;-3.729247066367835;40.414128977849415
URBANOS;0.0;5021;95017;PÂº EXTREMADURA E-O(FRUELA-GUADARRAMA);438103.277779751;4474042.31308425;-3.729557586280003;40.414702769916374
URBANOS;0.0;3932;05004;(AFOROS) Serrano, 50 N-S - Ayala-Hermosilla;441795.007084479;4475647.72122052;-3.686194302042874;40.42943144999582
URBANOS;0.0;5007;95018;PÂº EXTREMADURA E-O(GUADARRAMA-STA. URSULA);438034.85605132;4474003.06912346;-3.73036016751448;40.41434415243765
URBANOS;0.0;6457;67019;Acceso O`Donnell  - Acceso a Arroyo Media Legua desde OÂ´Donnell;444852.452611899;4474133.12124419;-3.6500201612897203;40.41599539591698
URBANOS;0.0;6486;68004;Av. EntrevÃ­as - Ronda Sur-Villacarrillo;443973.87251291797;4470007.99555958;-3.6600122884994173;40.37877517629778
URBANOS;0.0;4900;37013;VALMOJADO ENTRE VALMOJADO NÂº 99 Y ILLESCAS SENTIDO N-S;435764.93633809104;4471932.25657657;-3.7569037010690707;40.395517388062466
URBANOS;0.0;4927;38006;BELZUNEGUI N-S(REAL MADRID-AV. POBLADOS);437387.97963331896;4469775.489978201;-3.7375683795326387;40.376211858895
URBANOS;0.0;4931;38010;VIA LUSITANA S-N(HALCONERO REY-AV. POBLADOS);437704.94815183297;4469586.69901981;-3.733816336396419;40.374534892767684
URBANOS;0.0;4932;38011;AV. POBLADOS E-O(ANTONIO ROMERO-VIA LUSITANA);437973.337746286;4469681.56463193;-3.730664265614143;40.375409505010055
URBANOS;0.0;4943;38024;AV. POBLADOS E-O(GUETARIA-CTRA. TOLEDO);439200.467216601;4469710.25209728;-3.7162126911267843;40.37575835978172
URBANOS;0.0;4558;32018;FINISTERRE E-O(SINESIO DELGADO-VILLA MARIN);440821.804199195;4480934.37065704;-3.6981595938696055;40.476987172850315
URBANOS;0.0;4559;32019;VILLA MARIN E-O(MELCHOR FERNANDEZ ALMAGRO-FINISTERRE);440810.109927284;4481036.229127901;-3.698307055406712;40.47790391994629
URBANOS;0.0;3829;32020;SINESIO DELGADO E-O(FINISTERRE -GINZO DE LIMIA);440763.94441207603;4480920.95642105;-3.6988408983371333;40.476862207168736
URBANOS;0.0;4614;33031;MAURICIO LEGENDRE N-S(MANUEL CALDEIRO-PADRE PALAU Y QUER);442082.714972581;4480932.26380495;-3.683284717391836;40.47705708792194
URBANOS;0.0;6630;79405;C/. Alcalde Redondo AceÃ±a - Alcalde Henche Plata-PrÃ­ncipe Carlos;444929.985957863;4482582.46055805;-3.6498392209184827;40.49211652021525
URBANOS;0.0;4199;14001;DR. CORTEZO S-N(DR. CORTEZO-PL. JACINTO BENAVENTE);440409.36769526795;4474131.59104822;-3.7023867505420767;40.415675337287155
URBANOS;0.0;6454;67021;C/. Arroyo Media Legua  - Alcalde Garrrido Juaristi-Av. Doctor GarcÃ­a Tapia;444665.865636446;4473993.56428365;-3.6522071742977795;40.41472580245718
URBANOS;0.0;6989;67605;Bulevar Indalecio Prieto - Pinillas-Bulevar JosÃ© Prat;447300.137101506;4472396.97251357;-3.6210273440015954;40.40051366012249
URBANOS;0.0;4560;32021;VILLA MARIN E-O(FINISTERRE-GINZO DE LIMIA);440716.48237656703;4480958.34073895;-3.699404289771598;40.47719559275433
URBANOS;0.0;9921;67611;Camino Vinateros - Corregidor Diego Valderrabano-Manuel Machado;444222.603942506;4473763.38105566;-3.6574112637587657;40.41262259409729
URBANOS;0.0;4853;27036;PSO. TALLERES E-O(ARROYO BUENO-SAN JENARO);440456.32252596796;4466781.53586109;-3.7011464830376513;40.349465513121764
URBANOS;0.0;4984;39036;EDUARDO BARREIROS N-S (SALVADOR  MARTINEZ-ARENAS REY);440860.132445879;4468810.73772908;-3.696579936853041;40.3677744580643
URBANOS;0.0;6626;79401;Av. Niceto AlcalÃ¡ Zamora - Pintor Ignacio Zuloaga-Av. Francisco Pi y Margall;445197.24111229705;4481906.49648692;-3.646627287502267;40.486044810931325
URBANOS;0.0;4773;48001;MARCELO USERA O-E(SAN MAGIN-R. YBARRA);439522.50072674296;4470958.34484705;-3.7125379008048958;40.387025245700194
URBANOS;0.0;5271;84036;CTRA AL BÂº FORTUNA O-E (SENTIDO AV. PESETA);434035.322120181;4468614.20447607;-3.7769391165516994;40.365491923289376
URBANOS;0.0;5203;28004;(TACTICO)BARDEGUERAL N-S (GIRO);434652.356634631;4478371.56835444;-3.770674281973695;40.45343824294401
URBANOS;0.0;4871;28017;V. ROSALES E-O (DIPLOMATICOS-C.HUMERA);434076.290869941;4478607.61276748;-3.777492005250142;40.45551910149538
URBANOS;0.0;6631;36002;(TACTICO)FEDERICO AGUSTIN O-E;429573.055525993;4480805.4880052;-3.8308411417659407;40.474948442318095
URBANOS;0.0;4866;36022;(TACTICO) PLEYADES S-N(ANA TERESA-ARAIZ);433642.56197113;4479467.42021845;-3.7826967600174743;40.46322993903415
URBANOS;0.0;4898;37011;VALMOJADO ENTRE VALMOJADO NÂº 163 Y ILLESCAS SENTIDO S-N;435742.038280333;4471647.73478812;-3.7571447843634114;40.39295253588108
URBANOS;0.0;4944;38025;LATERAL CTRA. TOLEDO S-N (M-40-AV. POBLADOS);439014.30147868796;4469571.91049704;-3.718392306748482;40.37449850655701
URBANOS;0.0;4946;38027;VENTURA DIAZ BERNARDO S-N(HALCONERO REY-AV. POBLADOS);438460.921306106;4469609.64179064;-3.724914101671061;40.3747977333046
URBANOS;0.0;4947;38028;AV. POBLADOS E-O(UGENA-POLAN);438567.066256817;4469670.19555151;-3.7236696727172633;40.37535106229158
URBANOS;0.0;4854;27037;SAN JENARO S-N GIRO IZDA. (OXIGENO-PSO. TALLERES);440408.50787443295;4466736.38114879;-3.7017052603973033;40.34905531893392
URBANOS;0.0;4855;27038;SAN JENARO S-N FRENTE (OXIGENO-PSO. TALLERES);440405.77814966795;4466734.72137963;-3.7017372463567515;40.34904017176661
URBANOS;0.0;4980;39032;EDUARDO BARREIROS N-S FRENTE (AV. POBLADOS-AV. ROSALES);440995.64795499603;4469292.88430765;-3.6950284963045243;40.372127507494014
URBANOS;0.0;4981;39033;EDUARDO BARREIROS S-N (AV. ROSALES-AV. POBLADOS);441004.575010934;4469233.47468928;-3.694917851668956;40.37159294437026
URBANOS;0.0;4983;39035;EDUARDO BARREIROS S-N(ALERCE-CONIFERAS);440836.47961051296;4468748.4285726;-3.6968527314789412;40.36721146392401
URBANOS;0.0;3527;39037;(TACTCO) EDUARDO BARREIROS S-N (GIRO IZDA. A CONIFERAS);440831.96530352795;4468753.63375073;-3.6969063821341805;40.36725803471177
URBANOS;0.0;4987;39040;AV. POBLADOS O-E(DR. TOLOSA LATOUR-ORCASUR (1));440444.722719707;4469389.07539767;-3.7015265240281146;40.37295486791351
URBANOS;0.0;6588;77405;(TACTICO)PTE. REINA O-E(GIRO-SIERRA ATAPUERCA);443138.302296164;4483854.29640581;-3.67109431569146;40.50345292665791
URBANOS;0.0;6589;77406;(TACTICO)PTE. REINA E-O(GIRO A SIERRA ATAPUERCA);443184.708820556;4483811.63476924;-3.670542824119172;40.5030717927373
URBANOS;0.0;6595;78004;SANTO DOMINGO DE LA CALZADA E-O (REDECILLA DEL CAMINO - CAMINO DE SANTIAGO);443427.38618372;4484496.17588648;-3.667740048936137;40.509254994764575
URBANOS;0.0;3509;78005;AV. SANTO DOMINGO DE LA CALZADA O-E (CASTIELLO DE JACA - CAMINO DE SANTIAGO);443187.30905964796;4484649.88095741;-3.670587345413293;40.51062322192904
URBANOS;0.0;5252;84018;AGUACATE O-E(SECOYA-AV. EURO);437049.388347858;4469161.434072901;-3.7414960245471978;40.37065465226306
URBANOS;0.0;4949;38031;(AFOROS)EUGENIA MONTIJO S-N(AV. POBLADOS-NTRA. SRA. FATIMA)GIRO;436501.823184915;4470090.80783125;-3.748037863950366;40.37898533648663
URBANOS;0.0;4954;38036;(TACTICO)AV. POBLADOS GIRO E-O(CTRA. TOLEDO-CAZALEGAS);438770.562151064;4469683.67545959;-3.7212740001756317;40.37548747100376
URBANOS;0.0;4963;39009;(AFOROS)AV.  POBLADOS E-O(CON. VIEJO VILLAVERDE-RAFAELA YBARRA);439773.76206464396;4469603.99266294;-3.7094497850467905;40.37484274465697
URBANOS;0.0;4965;39011;(AFOROS)AV. POBLADOS O-E(CON. VIEJO VILLAVERDE-EXPROPIACION);440187.11328382103;4469444.2181191;-3.7045659704894915;40.373433176768685
URBANOS;0.0;4948;38030;(AFOROS)EUGENIA MONTIJO S-N(AV. POBLADOS-NTRA. SRA. FATIMA)FRENTE;436504.065126815;4470088.46982446;-3.7480112220260953;40.37896444551703
URBANOS;0.0;5253;84019;AGUACATE O-E(AV. EURO-VIA LUSITANA);437140.88640743896;4469075.94774754;-3.74040992483069;40.369891455994036
URBANOS;0.0;5266;84031;CTRA BÂº FORTUNA E-O(AV. PESETA-PINAR SAN JOSE);434667.00857059297;4468821.57091909;-3.769520928507263;40.36740970643957
URBANOS;0.0;5267;84032;CTRA BÂº FORTUNA O-E(PINAR SAN JOSE-AV. PESETA);434580.257585988;4468803.09805281;-3.7705407374618836;40.367236492235676
URBANOS;0.0;5283;85009;SALLABERRY S-N (JACINTO VERDAGUER-GRAL RICARDOS);438946.517537867;4472036.73069458;-3.7194269318569235;40.396697850558795
URBANOS;0.0;5289;85015;ANTONIO LÃPEZ E-O (ORGAZ-MONTSERRAT);439673.093763942;4472172.31651434;-3.710878756926104;40.397972222289624
URBANOS;0.0;5290;85016;ANTONIO LÃPEZ O-E (ESTEBAN ARTEAGA-MARQUES JURA REAL);439910.20251626294;4472014.61540478;-3.708070039794163;40.39656871557323
URBANOS;0.0;5333;86032;RAFAEL FINAT ENTRE BLANCO SOLER Y VALLE INCLAN;434938.37066185;4470579.32659926;-3.7665043936853113;40.383265510711354
URBANOS;0.0;5334;86033;MAESTRA JUSTA FREIRE ENTRE FUERTE NAVIDAD Y RAFAEL FINAT;434943.32841142797;4470435.24111959;-3.7664312790989154;40.38196791851471
URBANOS;0.0;4990;39044;(TATICO) SAN BASILIO N-S(MAMERTO LOPEZ-CRISTO VICTORIA);440037.71474901604;4470297.73428529;-3.7064059839610306;40.38111136635854
URBANOS;0.0;3630;39052;SANTUARIO S-N(CRISTO VICTORIA-PIEDRABUENA);440724.857038449;4470678.5015415;-3.6983468668236004;40.384590685237576
URBANOS;0.0;4988;39041;(TACTICO)CRISTO VICTORIA E-O(SAN BASILIO-RAFAELA YBARRA);439701.09229670896;4470245.94797775;-3.710366490485465;40.38062055713507
URBANOS;0.0;3632;39054;SANTUARIO N-S(ANTONIO PADUA-EVANGELIOS);440701.778565755;4470835.66979842;-3.6986333741483453;40.38600489799617
URBANOS;0.0;3682;39055;(TACTICO) CRISTO VEGA S-N(CRISTO LEPANTO-CRISTO VICTORIA);440570.431767861;4470532.09240288;-3.7001524347590653;40.38326075336211
URBANOS;0.0;4999;39057;(TACTICO) RAFAELA YBARRA S-N(M-40-SIMCA);439479.139954196;4468668.35448185;-3.7128312887803596;40.36639268237735
URBANOS;0.0;3446;39059;GUETARIA S-N(ALZOLA-VILLABONA);439358.149398341;4469144.83087063;-3.714301559581337;40.370676240421226
URBANOS;0.0;10092;39061;(TACTICO)EXPROPIACION N-S(GIRO A EXPROPIACIÃN);440274.987459597;4469437.30137995;-3.7035302824312906;40.37337716844175
URBANOS;0.0;5870;42002;Av. Cardenal Herrera Oria, 255 O-E(Isla Tabarca-Pico Balaitus);438920.49934249604;4481555.59444347;-3.720648578066868;40.482445706301704
URBANOS;0.0;5871;42003;Av. Cardenal Herrera Oria, 255 E-O(Pico Balaitus-Julio Calvo);438913.69641882705;4481559.83053031;-3.720729244726267;40.48248336592297
URBANOS;0.0;5110;51013;VIA CARPETANA ENTRADA CRUCE A 80M LINEA DE PARADA SENTIDO N-S;436924.514029677;4471380.2394835;-3.7431864257081022;40.39063320868999
URBANOS;0.0;5119;51020;LAGUNA S-N(PSO. MARCELINO CAMACHO-NTRA. SRA. FATIMA);437123.64183544397;4471244.47118359;-3.740826987384819;40.38942520273389
URBANOS;0.0;10067;73012;ARROYO DEL MONTE N-S(PL. PRADERA SACERAL-SENDA INFANTE);438870.58053176;4482907.58657441;-3.721367900171961;40.49462121654575
URBANOS;0.0;5880;76016;COSTA BRAVA E-O(VALLE FUENFRIA-MONASTERIO HUELGAS);440155.33234166703;4483531.36462551;-3.7062670006519296;40.500334054581494
URBANOS;0.0;6587;77404;(TACTICO)PTE. REINA O-E(GIRO A CNO. SANTIAGO);442967.51311736;4483920.54861778;-3.673115841834454;40.50403803025707
URBANOS;0.0;6596;78006;AV. CAMINO DE SANTIAGO S-N (VILORIA DE LA RIOJA - SANTO DOMINGO DE LA CALZADA);443243.23929154204;4484493.54489572;-3.669913202095485;40.50921871468376
URBANOS;0.0;3636;86035;AV. LAS AGUILAS O-E(GUAREÃA-AV. POBLADOS);435290.448924567;4470912.04948179;-3.762390629880266;40.38629023043652
URBANOS;0.0;5394;94013;AV. REAL PINTO N-S(GOMEZ ACEBO-AV. REAL PINTO);440044.276411865;4466288.20657315;-3.7059517767291825;40.34499180586996
URBANOS;0.0;5397;94016;(TACTICO)MAGNESIA E-O(BISMUTO-AV. REAL PINTO);440057.760115139;4466300.95226663;-3.705794220362342;40.345107595309116
URBANOS;0.0;5399;94018;DOMINGO PARRAGA E-O(ALBERTO PALACIOS-TRAV. LEGANES);439542.73861757;4466176.05716033;-3.7118461091560047;40.34394530827365
URBANOS;0.0;5400;94019;ASTILLERO N-S(ESCRIBANOS-DOMINGO PARRAGA);439462.27732557297;4466225.36799511;-3.712798096739031;40.344383694137036
URBANOS;0.0;5401;94020;VALLE TOBALINA N-S(MONTEJO-SAN EZEQUIEL);439334.61251204705;4465346.17796037;-3.7142176380048944;40.33645417641425
URBANOS;0.0;3410;95004;PÂº ERMITA SANTO S-N;438671.99407798797;4474062.85534908;-3.7228567906238417;40.41492992458282
URBANOS;0.0;5002;95005;PÂº EXTREMADURA E-O(PÂº ERMITA-CARAMUEL)(CARRIL ABIERTO);438477.459289529;4474159.97090179;-3.7251589387927995;40.415790425956324
URBANOS;0.0;5003;95006;PÂº EXTREMADURA O-E(CARAMUEL-PÂº ERMITA)(CARRIL ABIERTO);438501.232200571;4474156.70424647;-3.7248784357242224;40.41576275554052
URBANOS;0.0;5005;95011;PÂº EXTREMADURA O-E(PTA. ANGEL-CARAMUEL)(CARRIL ABIERTO);438329.20787417295;4474132.20909401;-3.7269035362585328;40.415529363348355
URBANOS;0.0;5022;95019;PÂº EXTREMADURA E-O(SISEBUTO-TURISIMUNDO);437849.859581295;4473923.62267353;-3.7325327223586573;40.41361467184273
URBANOS;0.0;5015;95034;CARAMUEL S-N(AV. CAPRICHOS-PABLO SARASATE);438180.588428318;4473225.57066985;-3.72856706553247;40.40735094809545
URBANOS;0.0;10274;96005;NTRA SRA. LUZ, 49 E-O(OCAÃA-CAMINO INGENIEROS);436431.28041133797;4471034.50628881;-3.7489629751009694;40.387481202904674
URBANOS;0.0;10275;96006;CAMINO INGENIEROS, 17 N-S(JUAN ALONSO-NTRA. STA LUZ;436544.941182659;4471048.95987291;-3.7476253782757194;40.38762007217888
URBANOS;0.0;3629;96048;PSO. MARCELINO CAMACHO S-N(NTRA.SRA.FATIMA-GTA. EJERCITO);436955.753619524;4471229.83819896;-3.7428034881745536;40.38928069337818
