tipo_elem;distrito;id;cod_cent;nombre;x;y;longitud;latitud
URB;0.0;7002;97096;Mendez Alvaro E-O - Sabal - Estrella Naos;442136,852617538;4472058,28535445;-3.6818379994155577;40.39711980116933
URB;0.0;4153;97097;Mendez Alvaro O-E  - Estrella Naos -Sabal;442084,163249181;4472095,87651959;-3.6824622491675294;40.39745478020953
URB;0.0;7003;97098;(AFOROS)Mendez Alvaro S-N - Estrella Naos -Repsol;442039,752862889;4472174,78480714;-3.682992715490144;40.39816253901195
URB;0.0;6945;41032;Av, Albufera - Fuengirola-Rafael Alberti;445738,335670013;4470912,86967811;-3.639304445937424;40.38704362413987
URB;0.0;5843;41034;Av, Albufera - Av, Albufera-M-40;446153,165571493;4470683,86494984;-3.6343978981258633;40.38500751736769
URB;0.0;6947;41057;Av, Albufera - Santiago Alio-Pedro Laborde;445249,496404922;4471232,45232933;-3.6450910165179593;40.38989064109512
URB;0.0;6946;41058;Av, Albufera - Rafael Alberti-Fuengirola;445691,547566608;4470926,38903226;-3.6398568178051858;40.38716236630216
URB;0.0;6345;57016;C/, Cartago - Cartago-A-2;448409,791836943;4477730,28809024;-3.60838435621627;40.448629023070566
URB;0.0;3679;71006;C/, Alcala - San Mariano-Gutierrez Canales;447985,884314424;4477428,7707319;-3.613358377867264;40.445886361567176
URB;0.0;5838;41029;Av, Albufera - Av, Pablo Neruda-Santiago Alio;445255,343346587;4471186,32168827;-3.6450181649308795;40.38947545184729
URB;0.0;5839;41030;Av, Albufera - San Claudio-Av, Pablo Neruda;445503,690709951;4471051,31544672;-3.642080684815749;40.38827551473887
URB;0.0;5840;41031;Av, Albufera - Av, Pablo Neruda-San Claudio;445537,143502529;4471017,19250484;-3.641683646765632;40.387970301487876
URB;0.0;9856;41601;C/, Gandia - Via de Servicio- Cerro Negro;443113,575796274;4472121,47965732;-3.670335052029236;40.397756381792554
URB;0.0;5907;44001;Alcala - Virgen de la Alegria-Fernandez Lanseros;444128,086569451;4475872,13909548;-3.6587104849809178;40.431613101488374
URB;0.0;5908;44002;C/, Alcala - Fernandez Lanseros-Virgen de la Alegria;444162,730140015;4475886,77281678;-3.658303360395853;40.431747256172685
URB;0.0;5911;44005;Alcala - Alcalde Lopez Casero-Mateo Garcia;444435,782668456;4475927,06271731;-3.6550878813437473;40.43212849441647
URB;0.0;5913;44007;Alcala - San Gumersindo-Mateo Garcia;444658,440579736;4475971,98912551;-3.6524668750309837;40.43254806014802
URB;0.0;5914;44008;C/, Alcala - Hermanos Machado-Lago Constanza;444938,536548563;4476014,64849534;-3.649168491751518;40.43295094833259
URB;0.0;10159;41063;Av, Albufera - Calle G- Bruno Abundez;446404,455210668;4470509,84150048;-3.6314228541538363;40.38345600331456
URB;0.0;5864;41403;C/, Santiago Alio - Santiago Alio-Av, Albufera;445235,831479017;4471173,45377185;-3.6452469395190223;40.38935824712702
URB;0.0;5869;41408;C/, Puerto Pajares - PeÑa Gorbea-Av, Albufera;443630,274422703;4471861,57592001;-3.6642237876606116;40.395450154070815
URB;0.0;5949;45003;Av, Institucion Libre EnseÑanza - Vital Aza-Ascao;446138,489815103;4476069,7932113;-3.6350266828068714;40.43352629477558
URB;0.0;5952;45006;Av, Institucion Libre EnseÑanza - Braulio Gutierrez-Santo Domingo Savio;446326,009432128;4475727,6379851;-3.632787062539912;40.43045608518368
URB;0.0;5955;45009;Av, Institucion Libre EnseÑanza - Emilio MuÑoz-Valdecanillas;446400,526683208;4475628,6601006;-3.6319002495688744;40.429569239728856
URB;0.0;5956;45010;Av, Institucion Libre EnseÑanza - Gandhi-Av, Arcentales;446617,142729912;4475197,19963633;-3.6293104145855386;40.4256963184141
URB;0.0;5957;45011;Av, Institucion Libre EnseÑanza - Pobladura del Valle-Av, Arcentales;446786,82899216;4474920,75071576;-3.6272870248996996;40.42321677162
URB;0.0;5958;45012;Av, Institucion Libre EnseÑanza - Fco, Largo Caballero-Pobladura del Valle;446803,101036449;4474853,76780609;-3.6270896141783653;40.42261438979194
URB;0.0;5960;45014;Av, Institucion Libre EnseÑanza - Villaescusa-Pobladura del Valle;446890,806474846;4474730,0665773;-3.626045462388843;40.42150561711474
URB;0.0;5962;45016;C/, Julian Camarillo - Albarraciin-Institucion Libre EnseÑanza;446303,657728383;4476072,77516895;-3.633079719451507;40.4335638376008
URB;0.0;5964;45018;C/, Emilio MuÑoz - Albarracin-Institucion Libre EnseÑanza;446451,689487601;4475734,94738171;-3.6313060643358623;40.43053003264312
URB;0.0;5965;45019;Braulio Gutierrez - Jose Arcones Gil-Institucion Libre EnseÑanza;446295,527793022;4475652,74539922;-3.6331400762446755;40.42977944190524
URB;0.0;5991;45047;Av, Institucion Libre EnseÑanza - Luis del Campo-Castillo de Arevalo;446419,634092047;4475560,78009695;-3.6316692781319695;40.42895896797372
URB;0.0;5993;45049;Pl, Alsacia - Fuente Carrantona-Malmoe;447086,080860613;4474252,00378229;-3.623703944531103;40.41721137521239
URB;0.0;5995;45402;C/, Dr, Cirajas - Jose Arcones Gil-Institucion Libre EnseÑanza;445989,156200452;4476302,83939588;-3.6368070277624085;40.43561602285309
URB;0.0;6000;45407;Av, Institucion Libre EnseÑanza - Esculano-Castillo de Ucles;446612,639632412;4475232,89683756;-3.6293664943546853;40.42601761102665
URB;0.0;6001;45408;C/, Gandhi - Jose Arcones Gil-Institucion Libre EnseÑanza;446571,394784762;4475234,97532325;-3.6298528634988387;40.426033687487894
URB;0.0;6002;45409;C/, Castillo de Ucles - Castillo de Oropesa-Institucion Libre EnseÑanza;446622,970731883;4475263,72085557;-3.6292472991103697;40.42629595495942
URB;0.0;6008;45502;Av, Institucion Libre EnseÑanza - Pl, Alsacia-Idioma Esperanto;447020,253322357;4474459,83113112;-3.624497130786501;40.41907942342315
URB;0.0;6009;46001;C/, Arturo Soria - Angel Gordillo-Emeterio CastaÑos;443667,910858986;4479276,87820796;-3.664437434969482;40.46225365007585
URB;0.0;6010;46002;C/, Arturo Soria - Emeterio CastaÑos-Allende Salazar;443758,344884924;4479179,1898613;-3.6633621757591515;40.46137975313881
URB;0.0;6017;46009;C/, Arturo Soria - Jose Silva-Bueso de Pineda;444406,89594193;4478441,25282105;-3.65564845890251;40.454775694915
URB;0.0;3408;32016;AV, BETANZOS N-S(LA BAQEZA-MELCHOR FERNANDEZ ALMAGRO);439679,945398523;4480857,07744276;-3.7116224388845334;40.47620873476153
URB;0.0;4619;33036;ENRIQUE LARRETA S-N(MATEO INURRIA-AGUSTMN DE FOXA);441807,89385588;4479894,10894449;-3.686431485507629;40.467685743965106
URB;0.0;4644;34034;PRADILLO, 20 O-E(PL,CATALUQA-MARCENADO);442769,784133006;4477775,41231781;-3.6748948027478034;40.44866637096029
URB;0.0;4671;35034;AV,BONN E-O(AV,BRASILIA-AV,BRUSELAS);443857,813797306;4476641,23959634;-3.661964650964837;40.4385233611598
URB;0.0;4686;35056;(TACTICO) MEJICO E-O(EDUARDO VICENTE-CARTAGENA);442997,951252904;4476604,56192189;-3.6720992234159535;40.438134454617185
M30;0.0;6755;PM20976;PM20976;443399,475589673;4472562,08236566;-3.6670054714130105;40.40174506138971
M30;0.0;6756;PM21081;PM21081;442723,212091788;4471643,01830575;-3.6748916590208776;40.39341937753447
URB;0.0;6511;71009;C/, San Romualdo - Albasanz-Alcala  ;447179,555077324;4476864,5552107;-3.622819291862867;40.44075274378006
URB;0.0;4556;32015;LA BAQEZA O-E(CAMINO GANAPANES-AV, BETANZOS);439593,796016424;4480884,11482743;-3.712641282173836;40.47644603559618
URB;0.0;6086;47025;Av, San Luis  - Eladio Lopez Vilches-Mesena;443708,241479015;4480624,06632491;-3.6640812961489067;40.47439248076419
URB;0.0;6087;47026;Av, San Luis - Av, San Luis-Julio Danvila;443943,879503557;4480382,55234682;-3.6612802749326185;40.47223274870661
URB;0.0;10038;90013;ARGANDA N-S (VALDELASIERRA -YESERMAS);440215,734063645;4472123,22269041;-3.7044802551388387;40.39756909327467
URB;0.0;6077;47016;Av, San Luis  - Golfo de Salonica-Arturo Soria;443439,853528312;4480730,74985382;-3.667256815008329;40.475335299880285
URB;0.0;6078;47017;Av, San Luis - Eladio Lopez Vilches-Cuevas de Almanzora;443717,192752416;4480591,4275433;-3.6639728072047033;40.47409906237989
URB;0.0;6079;47018;C/, Cuevas de Almanzora  - Bacares-Av, San Luis;443819,998962565;4480593,50798906;-3.662760255330733;40.474124764398816
URB;0.0;6080;47019;Av, San Luis  - Julio Danvila-Cuevas de Almanzora;443816,862472522;4480466,09696459;-3.6627859685852955;40.47297677519944
URB;0.0;6085;47024;Av, San Luis  - Arturo Soria-Mesena;443441,299224128;4480720,56917366;-3.667238852909328;40.47524368620232
URB;0.0;10010;47046;Av, San Luis 77 O-E - Eladio Lopez Vilches-Julio Danvila;443362,022008264;4480785,67301666;-3.6681798622532744;40.47582476804442
URB;0.0;6107;47404;C/, Alonso Saavedra - Mesena-Arturo Soria;443501,392748409;4480125,19329445;-3.6664769274392395;40.46988436017631
URB;0.0;6234;55014;Puente Felipe Juvara - A2-Pl, Yucatan;446892,487658249;4477881,74763089;-3.6262890342049956;40.44989790620247
URB;0.0;5201;82003;C/, San Jaime - Sierra Tornavaca-Pilas;446672,271868284;4469987,75357629;-3.6282241249775944;40.378769872441325
URB;0.0;5207;82007;C/, Monte de Barbanza - Travesia Gavia Seca-Real Arganda;447446,919183296;4469974,57156214;-3.6190978595277654;40.37870033230476
URB;0.0;5222;82403;Cno, Pozo Tio Raimundo - Cno, Pozo Tio Raimundo E-O(Antes GR-1);444736,829688294;4469444,89673877;-3.6509760493274666;40.3737533714453
URB;0.0;5227;82406;Cno, Hormigueras - Cno, Hormigueras (Entrevias) N-S(Pasado GR-2);444689,935725983;4469513,84171498;-3.6515343881846536;40.3743713609934
M30;0.0;7129;PM43222;PM43222;443002,925186071;4481716,03668391;-3.6724996197121795;40.48418131820118
M30;0.0;7015;PM43223;PM43223;443019,864262447;4481807,05761374;-3.6723079525934743;40.485002436085985
M30;0.0;10266;PM10578;PM10578;443985,492533369;4476225,02791215;-3.6604226150254067;40.43478251943005
M30;0.0;10194;PM20667;PM20667;444022,700954381;4475400,03695484;-3.6599112939915135;40.42735306802934
M30;0.0;10172;PM10533;PM10533;444069,276172202;4476696,0011652;-3.659476305000238;40.43903093127366
M30;0.0;10173;PM10593;PM10593;443977,628135482;4476083,74129309;-3.660502877579355;40.43350920567185
M30;0.0;10174;PM10714;PM10714;444057,410132998;4474897,91536154;-3.6594579571369086;40.42283201978642
URB;0.0;3681;74007;C/, Samaniego - Arrastaria-Campezo;450480,224391465;4477350,97436478;-3.583940158319552;40.44533783844239
URB;0.0;9957;74014;Ctra, Acceso Est, O`Donnell - Polimnia-Pirra;449673,59275884;4477525,90239129;-3.59346538775187;40.446865262006625
URB;0.0;9956;74016;C/, Pirra - Euterpe-Ctra, Acceso Est, O`Donnel;449743,61212202;4477443,00669623;-3.5926331791987107;40.446122721758776
M30;0.0;6801;PM43001;PM43001;441127,280052023;4481916,53155887;-3.6946471678166795;40.485856570777706
URB;0.0;5226;82409;Cno, Hormigueras - Cno, Hormigueras (Entrevias) N-S(Pasado Gr, 2);444682,993307765;4469511,84861305;-3.651615989621656;40.37435294512455
URB;0.0;6627;79402;C/, Pintor Ignacio Zuloaga - Principe Carlos-Av, Niceto Alcala Zamora;444743,756139383;4481889,95004063;-3.651976266147333;40.485865693744195
URB;0.0;6628;79403;C/, Alcalde Aristizabal Manchon - Alcalde Henche Plata-Principe Carlos;444856,68894746;4482200,32444772;-3.6506708396215863;40.48866919797306
URB;0.0;6630;79405;C/, Alcalde Redondo AceÑa - Alcalde Henche Plata-Principe Carlos;444820,593938676;4482374,95720218;-3.6511119258493974;40.490239970879486
URB;0.0;5223;82407;Cno, Hormigueras - Cno, Hormigueras (Entrevias) N-S(Antes GR- 2);444708,523574177;4469537,36184934;-3.6513174829908293;40.374584478617614
URB;0.0;5221;82408;Cno, Hormigueras - Cno, Hormigueras (Entrevias) N-S(Antes Gr, 2);444695,813414026;4469524,96245554;-3.651466120028851;40.374471933717935
URB;0.0;3772;82414;C/, Sierra Torcal - Monte Montjuich-Real Arganda;447601,317690841;4470073,74457362;-3.6172872331120933;40.37960347359423
URB;0.0;4099;11028;EMBAJADORES S-N(BRONCE -ANTRACITA)(TUNEL A 130MTS);441353,685703835;4471041,00035025;-3.6909722398672615;40.38790077202903
URB;0.0;5097;11034;AV, PLANETARIO E-O(PARQUE TIERNO GALVAN-EMBAJADOR);441481,848626444;4470976,36243964;-3.689456387140845;40.38732749114067
URB;0.0;4105;11035;EMBAJADORES S-N(PUERTO BIJAR-AV, PLANETARIO);441469,857863934;4470860,50201357;-3.6895870066720526;40.386282914915874
URB;0.0;9895;06049;JOAQUIN COSTA E-O (VELAZQUEZ - REPUBLICA ARGENTINA);442071,085666228;4477143,15798984;-3.6830760804074942;40.442922334268026
URB;0.0;7055;10036;IBIZA 40 O-E (FERNAN GONZALEZ - MAIQUEZ);442831,691356342;4474377,81408441;-3.6738591876426883;40.418063361769256
URB;0.0;4093;11022;BOLIVAR E-O(HIERRO-EMBAJADORES);441224,390878973;4471494,14312053;-3.6925373042708314;40.39197381222382
URB;0.0;4094;11023;EMBAJADORES S-N(ANTRACITA-BOLMVAR)(SUPERFICIE);441213,184302927;4471376,41319633;-3.6926584724757854;40.39091244758381
URB;0.0;4096;11025;EMBAJADORES S-N(ANTRACITA-BOLMVAR)(TZNEL A 190MTS);441249,641827239;4471277,97530976;-3.6922198596730884;40.390028238666325
URB;0.0;6145;53014;C/, Poeta Blas de Otero - Poeta Blas de Otero-Av, Marques de Corbera;444371,963997363;4474827,58166048;-3.6557440364502445;40.422219504660454
URB;0.0;6146;53015;C/, Santa Prisca - Cementerio-Av, Marques de Corbera;444949,585543816;4475366,19029091;-3.6489820746048474;40.42711001009096
URB;0.0;10302;53017;AV, Marques de Corbera - Jose Luis Arrese - Montejurra;444360,871417575;4474892,13687474;-3.65588043616739;40.42280031196657
URB;0.0;6148;53018;C/, Emilio Ferrari - Vital Aza-Esteban Collantes;445586,324075376;4475863,65375413;-3.641518678714254;40.43163333408125
URB;0.0;6149;53019;Av, Marques de Corbera  - Santa Prisca-Av, Daroca;444905,41589025;4475418,18624026;-3.649507259169222;40.42757549447879
URB;0.0;6150;53020;C/, Ascao - Emilio Ferrari-Luis Ruiz;445754,754045714;4475747,69161871;-3.6395231678244127;40.430599682684495
URB;0.0;6157;53027;Av, Daroca - Lago Constanza-Ledesma;445206,268244153;4475323,26374763;-3.6459525590521062;40.426740249514104
URB;0.0;4498;31005;(AFOROS) FRANCOS RODRIGUEZ O-E(NUMANCIA-PAMPLONA);439842,191884997;4478725,70603078;-3.7095064062861276;40.45702029574127
URB;0.0;4835;26028;VILLAFUERTE N-S(VILLAJOYOSA-CTRA,VILLAVERDE);441453,684403927;4467370,20156208;-3.689457035457491;40.35483916107105
M30;0.0;6690;PM12061;PM12061;437445,575980633;4475976,80039159;-3.737499414697414;40.432080221127066
URB;0.0;4168;13022;STA, M* CABEZA ENTRADA CALLE 30 CAL, EXTERIOR SENTIDO A-4;440277,726757095;4472018,82696138;-3.7037400115602632;40.396633092206095
URB;0.0;9932;29008;AV,MIRAFLORES N-S(GTA, MIRAFLORES-DEHESA DE LA VILLA);438140,168305344;4478935,51838553;-3.7295991452305794;40.458785411558424
URB;0.0;4505;31012;FRANCOS RODRIGUEZ O-E (DR,FEDERICO RUBIO-PABLO IGLESIAS);439574,18432251;4478798,5357282;-3.712674012112369;40.45765693035519
URB;0.0;4508;31015;FRANCOS RODRIGUEZ O-E(PIRINEOS-POLICIA);439330,702258361;4478898,55814366;-3.715555035682496;40.45854023088682
URB;0.0;4509;31016;(AFOROS) FRANCOS RODRIGUEZ E-O(COLEGIO PALOMA-DEHESA  VILLA);439239,493498752;4478942,25947127;-3.7166348874202155;40.45892724515854
URB;0.0;4510;31017;(AFOROS) FRANCOS RODRIGUE O-E(DEHESA DE LA VILLA-PIRINEOS);439129,744431552;4478980,21990139;-3.7179328580366895;40.45926117514997
URB;0.0;7000;27300;(MICRO)PSO, FERROVIARIOS GIRO ALBERTO PALACIOS;439034,036898112;4466087,37870998;-3.717826839632508;40.34310942779681
URB;0.0;4888;28039;OSA MAYOR 98 - P,P;433516,716414176;4479074,36310968;-3.784139823345618;40.45967912736928
URB;0.0;4892;37001;(TACTICO) YEBENES E-O(COLEGIO H,CORTES);436239,465385001;4471502,64331239;-3.7512696063508764;40.391683718561815
URB;0.0;4167;13021;STA, M* CABEZA ENTRADA A CALLE 30 CAL, INTERIOR SENTIDO A-5;440279,828939637;4472025,75695876;-3.703715892150412;40.39669567185397
URB;0.0;4530;31052;VILLAAMIL N-S(SANCHEZ PRECIADO-OFELIA NIETO);439879,540824152;4479438,95801574;-3.709133502419156;40.46344825255707
URB;0.0;4534;31056;VILLAAMIL O-E (LATERAL TZNEL SOR ANGELA DE LA CRUZ);439707,79744193;4479738,43146974;-3.7111875584591614;40.46613357873079
URB;0.0;6159;53029;Av, Trece Rosas  - Av, Trece Rosas-Pl, Agustin Gonzalez;445119,49083493;4475284,90227199;-3.6469721877706043;40.426388947810636
URB;0.0;6161;53032;C/, Jose Maria Pereda  - Servando Batanero-Francisco Villaespesa;445055,543989888;4475620,52215161;-3.647755001805689;40.42940817806325
URB;0.0;10011;29017;ANTONIO NOVAIS O-E(FRENTE FACULTAD CIENCIAS GEOLSGICAS);438498,33831815;4477794,49054108;-3.725264542082203;40.44853319453693
URB;0.0;4527;31043;DR,FEDERICO RUBIO Y GALI N-S(MORERAS-PABLO IGLESIAS);439530,871613155;4478275,382327;-3.713134984004933;40.45294100865669
URB;0.0;4528;31044;JERSNIMA LLORENTE N-S(LEQERO-DR,FEDERICO RUBIO Y GALI);439906,235506277;4478252,63280563;-3.7087063464195538;40.452763295537245
URB;0.0;3733;31045;DR,FEDERICO RUBIO Y GALI S-N(ACUEDUCTO-JERSNIMA LLORENTE);439839,753445389;4478071,84533384;-3.7094732064017726;40.45112987945264
URB;0.0;3734;31049;VILLAAMIL S-N(BUSTILLO -ISLA GOMERA);439968,554971869;4479159,3424679;-3.7080571886347617;40.46093580240662
URB;0.0;4529;31050;OFELIA NIETO S-N(VILAAMIL-P: DIRECCISN);439981,635980353;4479343,74623303;-3.707920351093009;40.462597928886574
URB;0.0;3735;31051;VILLAAMIL S-N(OFELIA NIETO-SANCHEZ PRECIADO);439932,229198141;4479348,42559424;-3.7085035078661495;40.46263651206373
URB;0.0;9934;29020;RAMIRO MAEZTU E-O(DIRECCISN SUR)(MORERAS -AV,GREGORIO AMO);438600,456047016;4477729,45431657;-3.724054112023773;40.44795487207211
URB;0.0;4479;30002;P: DE LA FLORIDA, 52 N-S(PTE, REINA VICTORIA-P:FLORIDA 35);438587,614563501;4475011,11684269;-3.7239428371827157;40.423466047821584
URB;0.0;3437;30003;P: DE LA FLORIDA, 52 S-N(P:FLORIDA 35-MOZART);438536,099113203;4475083,05306863;-3.72455702026737;40.42411027553328
URB;0.0;3676;30010;AV, VALLADOLID, 65 S-N(DEPENDENCIA TRAFICO-LOECHES);437960,69774357;4475818,1654544;-3.731411258498249;40.43068975580847
URB;0.0;4484;30012;(AFOROS) AV, VALLADOLID N-S (AV,MARQUIS MONISTROL-LOECHES);437828,797048497;4476017,61322382;-3.732985687458684;40.43247661116478
URB;0.0;4322;30015;P: DEL REY N-S(IRUN-CUESTA SAN VICENTE);439079,505554687;4474750,00330456;-3.718119735397046;40.4211499850018
URB;0.0;4490;30020;MARTIN FIERRO S-N(AV, SENDECA -OBISPO TREJO);437971,525691907;4476378,96072289;-3.7313383437667538;40.4357424263842
URB;0.0;10131;55019;Salida Hacia a M-40 dir, SUR - Av, de los Andes-Av, LogroÑo;447702,337924228;4478730,65352764;-3.616809043435887;40.45759668134928
URB;0.0;10132;55020;Salida Hacia a M-40 dir, NORTE - Av, de los Andes-Silvano;447604,87016221;4478850,47246866;-3.6179684244808685;40.45866993824338
URB;0.0;6238;55021;Av, Machupichu - Silvano-Mota del Cuervo;446140,06312062;4479432,66509854;-3.6352933391932387;40.46382098803989
URB;0.0;10154;32003;CAPITAN BLANCO ARGIBAY O-E (SINESIO DELGADO - PSO, DIRECCION);439918,940548866;4479972,4703683;-3.708719324614955;40.46825718712969
URB;0.0;4548;32006;AV, BETANZOS N-S (CELANOVA-PIEDRAFITA CEBRERO);439588,459549828;4480327,68698465;-3.7126512368263658;40.47143314266846
URB;0.0;4549;32007;AV, BETANZOS S-N(RIBADAVIA-CHANTADA);439628,174752984;4480441,98148991;-3.7121936443496852;40.472465637222946
URB;0.0;4602;33019;ARZOBISPO MORCILLO E-O(TZNEL A 80M)(ACC,TORRES-PEDRO RICO);441618,724654611;4481263,90944011;-3.6887888476220443;40.480012196739466
URB;0.0;4605;33022;AV,MONFORTE DE LEMOS E-O(P: CASTELLANA-PEDRO RICO);441481,772782472;4480922,10693892;-3.6903729678362787;40.476923462998464
URB;0.0;4607;33024;AV,MONFORTE DE LEMOS E-O(TZNEL  180M)(CASTELLANA-PEDRO RICO);441510,554104836;4480868,09007234;-3.6900284595780084;40.47643888481397
URB;0.0;6233;55013;C/, Silvano - Jose Domingo Rus-Av, Machupichu;446243,55029903;4479309,52113657;-3.634062317900412;40.46271834455109
