tipo_elem;distrito;id;cod_cent;nombre;utm_x;utm_y;longitud;latitud
URB;4.0;3840;1001;Jose Ortega y Gasset E-O - PÂº Castellana-Serrano;441.615.343.346.657;44.757.679.421.385;-3.6883232754856;40.4305018691825
URB;4.0;3841;1002;Jose Ortega y Gasset O-E - Serrano-PÂº Castellana;441.705.882.339.595;447.576.968.733.175;-3.68725610305613;40.4305239406404
URB;1.0;3842;1003;PÂº Recoletos N-S - Almirante-Prim;441.319.371.258.338;447.484.115.423.716;-3.6917268449043;40.4221320929972
URB;4.0;3843;1004;PÂº Recoletos S-N - Pl. Cibeles- Recoletos;44.130.163.298.559;44.747.637.275.141;-3.69192878230734;40.4214333442836
URB;4.0;3844;1005;(AFOROS) PÂº Castellana S-N  - Eduardo Dato - Pl.Emilio Castelar;441.605.765.071.902;447.613.213.924.728;-3.68846965033102;40.4337820578943
URB;4.0;3845;1006;PÂº Recoletos S-N - Villanueva-Jorge Juan;441.382.968.851.413;44.749.938.634.694;-3.69099128548591;40.4235122547331
URB;1.0;3846;1007;Sagasta 20 O-E - Mejia Lequerica-Pl. Alonso Martinez;440.758.289.091.424;447.551.512.436.752;-3.69840321012929;40.4281637727028
URB;7.0;3847;1008;Almagro 7 N-S - Zurbano-Pl. Alonso Martinez;441.085.139.017.928;447.558.213.769.423;-3.69455644132333;40.4287906721949
URB;7.0;3848;1009;(AFOROS) Genova 13 E-O - Zurbano-Campoamor;441.114.888.348.354;447.537.479.938.861;-3.69418654145027;40.426924977219
URB;1.0;3849;1010;PL. SANTA  BARBARA S-N(SERRANO ANGUITA-PL. ALONSO MARTINEZ);440.913.426.927.696;447.537.154.847.328;-3.69656106746327;40.4268814072712
URB;1.0;3850;1011;(AFOROS) Genova O-E - General CastaÃ±os-Pl. Colon;441.254.990.156.824;447.527.145.945.618;-3.69252547121172;40.4260039466159
URB;4.0;7029;1012; PÂº Recoletos  N-S -  (PL. Colon-BÃ¡rbara Braganza);441.401.492.637.174;447.507.229.327.272;-3.69078016561876;40.4242200932479
URB;1.0;10034;1013;Barbara Braganza E-O  - PÂº Recoletos - Marques Ensenada;441.294.488.284.123;447.497.500.966.206;-3.69203250238828;40.4233361722719
URB;7.0;3851;1014;PÂº Castellana N-S - Ayala-Pl. Colon;441.474.792.659.173;447.541.414.427.723;-3.68994760550778;40.4273048117337
URB;4.0;7033;1015;PÂº Castellana S-N - Pl. Colon-Hermosilla;44.146.014.359.159;447.529.494.508.151;-3.69010931440827;40.4262299772752
URB;1.0;10035;1016;Marques de la Ensenada N-S - Orellana - Barbara Braganza;441.225.949.486.602;447.501.733.978.404;-3.69284430827256;40.4237126636816
URB;1.0;10036;1017;Barbara Braganza O-E  - Conde Xiquena-Tamayo y Baus;441.134.629.601.492;447.501.912.682.102;-3.69392090223793;40.4237223062949
URB;7.0;3562;1018;(AFOROS) PÂº Castellana N-S - Eduardo Dato-Marques de Riscal;441.594.078.438.958;447.599.219.154.856;-3.68859456595845;40.4325205220297
URB;1.0;3854;1020;Fernado VI E-O - Campoamor-Hortaleza;440.920.452.508.756;447.521.293.663.489;-3.69646351117965;40.4254530561641
URB;1.0;3855;1021;HORTALEZA, 75 S-N(TRAVESIA SAN MATEO-FERNANDO VI);440.810.764.131.103;447.517.751.572.547;-3.6977531922756;40.4251261715913
URB;4.0;3852;1030;PÂº Castellana S-N - Pl. Colon-Ayala;441.454.558.170.417;447.527.002.564.628;-3.69017286011812;40.4260050979408
URB;4.0;7026;1301;(MICRO) PÂº Recoletos  N-S - Pl. Colon-BÃ¡rbara Braganza;44.140.468.126.178;447.507.123.352.072;-3.69074248190305;40.424210771059
URB;4.0;7011;1302;(MICRO) Pl. ColÃ³n  (Delante Gr. 6) - (MICRO) Pl. ColÃ³n  (Delante Gr. 6);441.437.116.590.312;44.752.171.832.378;-3.69037359172057;40.42552784045
URB;1.0;7030;1303;(MICRO) Pl. ColÃ³n  (Delante G. 7) - (MICRO) Pl. ColÃ³n  (Delante G. 7);441.411.753.621.468;447.513.001.019.905;-3.69066453201281;40.4247407578891
URB;4.0;7032;1304;(MICRO) Pl. ColÃ³n (giro izq. a Genova) (Antes Gr. 10) - (MICRO) Pl. ColÃ³n (giro izq. a Genova) (Antes Gr. 10);441.463.721.234.465;447.518.375.601.971;-3.69005690467226;40.4252285841949
URB;3.0;3856;2001;DR. ESQUERDO N-S(O DONNELL-IBIZA);443.227.954.898.745;447.452.803.075.028;-3.6692020015623;40.4194437232749
URB;3.0;3857;2002;DR. ESQUERDO S-N(ALCALDE SAINZ BARANDA-IBIZA)(GIRO A IBIZA);443.220.030.300.213;447.429.180.477.664;-3.66927431858336;40.4173151329465
URB;3.0;3858;2003;(AFOROS) DR. ESQUERDO S-N (IBIZA-ALCALDE SAINZ BARANDA);443.211.558.503.098;447.431.490.242.606;-3.66937623268909;40.4175226308701
URB;3.0;3859;2004;IBIZA O-E(NARVAEZ-DR. ESQUERDO);443.113.641.797.385;44.743.590.740.713;-3.6705342712968;40.4179138650649
URB;3.0;3860;2005;(AFOROS) DR. ESQUERDO S-N(ALCALDE SAINZ BARANDA-IBIZA);443.221.926.540.147;447.426.273.279.496;-3.66924937368468;40.417053366339
URB;3.0;3861;2006;ALCALDE SAINZ BARANDA O-E(ANTONO ARIAS- DR. ESQUERDO);443.142.869.866.856;447.420.099.785.756;-3.67017564469836;40.4164918275874
URB;3.0;3862;2007;DR. ESQUERDO S-N (PEZ VOLADOR-MONEDA);443.196.073.507.304;447.389.186.636.958;-3.66952096952619;40.4137106378472
URB;3.0;3863;2008;(TACTICO) PEZ VOLADOR E-O(CRUZ DEL SUR-DR. ESQUERDO);443.217.544.446.989;447.380.043.443.044;-3.66925975752156;40.4128884344966
URB;3.0;3864;2009;DR. ESQUEDO N-S(SAMARIA-AV. NAZARET)(DE FRENTE);443.168.696.491.636;44.737.708.980.408;-3.66983282251457;40.4126190208272
URB;3.0;3865;2010;DR ESQUERDO N-S(SAMARIA-NAZARET)(GIRO A ASTROS);44.317.321.102.953;447.376.283.535.376;-3.6697788959473;40.4125466960086
URB;3.0;3866;2011;AV. NAZARET O-E(JESUS APRENDIZ-DR. ESQUERDO);443.091.814.232.517;447.363.338.903.287;-3.67072662430569;40.4113750123116
URB;3.0;3867;2012;DR. ESQUERDO N-S(MONTANO-GAVINET);443.144.354.885.635;447.337.189.326.568;-3.67008404835215;40.4090229063809
URB;3.0;4191;2013;DR. ESQUERDO S-N(LIRA-ESTRELLA POLAR);443.156.226.426.346;44.733.723.945.463;-3.66994418768707;40.4090282329257
URB;3.0;3868;2014;(TACTICO) LIRA E-O(CRUZ DEL SUR-DR. ESQUERDO);443.176.395.520.359;447.330.782.362.581;-3.66970072999548;40.4084479196954
URB;3.0;3869;2015;DR. ESQUERDO S-N (AV. MEDITERRANEO-LIRA);44.314.926.449.713;447.324.950.397.957;-3.67001525473829;40.4079206919529
URB;3.0;4192;2016;DR. ESQUERDO N-S(ANGEL GANIVET-AV. MEDITERRANEO);443.138.191.427.464;447.328.712.775.724;-3.67014910996911;40.4082588713038
URB;3.0;4193;2017;AV. MEDITERRANE E-O(CRUZ DEL SUR-PL. CONDE CASAL);443.322.111.518.761;447.310.895.777;-3.66796577755009;40.4066663598498
URB;3.0;3870;2018;AV. MEDITERRANEO E-O(PASO INFERIOR);443.321.955.413.141;447.309.950.063.339;-3.66796677493739;40.4065811540916
URB;3.0;3871;2019;FDEZ. SHAW S-N(FEDERICO MORENO TORROBA-PL. CONDE CASAL);443.224.742.406.629;447.298.218.425.757;-3.66910191795128;40.4055176793072
URB;3.0;3872;2020;Dr. Esquerdo S-N - Garibay-Pl. Conde Casal;443.030.390.159.122;447.291.954.513.215;-3.67138662227996;40.4049401151625
URB;3.0;3873;2021;AV. MEDITERRANEO O-E(SANCHEZ BARCAIZTEGUI-PL. CONDE CASAL);44.296.028.032.495;447.312.840.965.568;-3.67223153180805;40.4068168808879
URB;3.0;3874;2022;AV. MEDITERRANEO O-E(PASO INFERIOR);442.958.767.049.331;447.313.685.266.477;-3.67225012184094;40.4068928364419
URB;3.0;3875;2023;ALCALDE SAINZ BARANDA E-O(VAQUERIAS-LOZOYA);443.399.480.676.006;447.431.397.215.862;-3.66716121793365;40.4175270529398
URB;3.0;3876;2024;ALCALDE SAINZ BARANDA O-E(LOZOYA-ESPLANDIU);443.403.869.172.179;447.430.686.980.563;-3.66710886124979;40.4174633695798
URB;3.0;3877;2025;(TACTICO) MARQUES LOZOYA S-N(ENTRADA ALCALDE SAINZ BARANDA);443.338.395.311.419;447.424.269.827.557;-3.66787484739599;40.41688082259
URB;3.0;3563;2026;(TACTICO) ALCALDE SAINZ BARANDA E-O(GIRO IZQ. A ESPLANDIU);443.513.861.447.484;447.441.996.169.488;-3.66582248894019;40.418489635536
URB;3.0;3724;2027;(TACTICO) JUAN ESPLANDIU N-S(ENTRADA ALCALDE SAINZ BARANDA);443.538.435.724.094;447.439.384.560.994;-3.66553052325625;40.4182560354179
URB;3.0;3725;2028;(TACTICO) ALCALDE SAINZ BARANDA O-E(GIRO IZQ. A VAQUERIAS;443.475.853.984.039;447.435.772.576.456;-3.66626493705795;40.4179263999555
URB;4.0;3564;2029;(TACTICO) ALCALDE SAINZ BARANDA E-O(GIRO IZQ. A TORRESPANA);443.814.144.311.777;447.473.985.275.575;-3.66231143210601;40.4213917167171
URB;4.0;3878;2030;(TACTICO) SALIDA TVE TORRESPANA S-N;443.796.983.232.589;447.470.519.960.928;-3.66251064925266;40.4210783834393
URB;3.0;3726;2031;ASTROS E-O(CRUZ DEL SUR-DR. ESQUERDO)(GIRO DERECHA);443.250.299.468.136;447.363.873.178.852;-3.66885929593868;40.4114339630309
URB;3.0;3601;2032;ASTROS E-O(CRUZ DEL SUR-DR. ESQUERDO)(DE FRENTE);443.249.503.549.007;447.363.174.422.862;-3.66886805288672;40.411370961016
URB;14.0;3880;2034;ESTRELLA POLAR E-O(PUENTE M-30 -SIRIO);443.779.629.373.407;44.735.837.577.585;-3.66261608533599;40.4109746466864
URB;3.0;3881;2035;SIRIO S-N(M-30 -ESTRELLA POLAR);443.653.597.777.112;447.351.321.739.407;-3.66409515870888;40.41033065808
URB;3.0;3602;2036;ESTRELLA POLAR O-E(PEZ AUSTRAL-SIRIO);443.595.341.051.254;4.473.592.350.104;-3.66478873994961;40.4110395838851
URB;3.0;3603;2037;DR. ESQUERDO N-S(ALCALDE SAINZ BARANDA-MONEDA);443.199.156.493.517;447.415.935.894.156;-3.66950851839627;40.4161205654423
URB;3.0;3882;2038;DR. ESQUERDO S-N(MONEDA-ALCALDE SAINZ BARANDA);443.203.297.317.932;447.399.881.714.852;-3.66944537991919;40.4146746011953
URB;3.0;3883;2039;DR. ESQUERDO N-S(MONEDA-SAMARIA);443.183.470.213.282;447.393.840.835.689;-3.66967366560014;40.4141290529476
URB;3.0;3884;2040;DR. ESQUERDO S-N(ASTROS-PEZ VOLADOR);443.180.588.751.538;44.736.697.681.346;-3.66968363390644;40.4117087996568
URB;3.0;3885;2041;DR. ESQUERDO N-S(AV. NAZARET-ARIAS MONTANO);443.159.250.012.184;447.359.815.167.834;-3.66992872182153;40.4110621827942
URB;3.0;3886;2042;DR. ESQUERDO S-N(ESTRELLA POLAR-ASTROS);443.165.854.873.855;447.347.854.802.926;-3.66984019831238;40.4099851789427
URB;4.0;3887;2043;(TACTICO) ALCALDE SAINZ BARANDA E-O(GIRO A M-30);443.906.036.661.032;447.475.023.901.608;-3.66122920186577;40.42149148168
URB;3.0;3891;2044;Av. Ciudad Barcelona E-O - Gutenberg-Julian Gayarre;442.135.879.561.218;447.290.149.980.366;-3.68192608293403;40.4047158645819
URB;3.0;3892;2045;Av. Ciudad Barcelona O-E - Antonio Nebrija-Comercio;442.131.528.085.776;447.289.318.541.482;-3.68197660548277;40.4046406617078
URB;3.0;3893;2046;Av. Menendez Pelayo N-S - Granada-Av. Ciudad Barcelona);442.264.660.724.713;447.294.467.233.849;-3.68041242054745;40.4051137262048
URB;3.0;3894;2047;Av. Ciudad Barcelona O-E - Juan Urbieta-Comercio;442.295.403.815.277;44.728.169.989.673;-3.68003856144582;40.4039657074876
URB;3.0;5072;2048;Dr. Esquerdo N-S - Valderribas-Av. Ciudad Barcelona;442.794.532.529.448;447.261.485.964.144;-3.67413863807466;40.4021791690177
URB;3.0;5073;2049;(AFOROS) Av. Ciudad Barcelona O-E - Catalina Suarez-Dr. Esquerdo;44.285.545.044.416;447.242.994.467.759;-3.67340419755466;40.4005175358456
URB;3.0;5074;2050;Av. Ciudad Barcelona O-E - Alberche-Pedro Bosch;442.644.678.724.634;447.257.088.944.644;-3.67590051416533;40.4017727525398
URB;3.0;3895;2051;(AFOROS) Av. Ciudad Barcelona E-O - El Cafeto-Seco;442.943.844.978.377;447.235.897.994.159;-3.67235624440697;40.399884307485
URB;3.0;3896;2052;Seco S-N - Gandia - Av. Ciudad Barcelona;4.429.763.718.848;447.226.416.532.239;-3.67196447607973;40.3990323925113
URB;3.0;3897;2053;(TACTICO) Comercio N-S - Av Ciudad Barcelona -Tellez( Giro Izqd.);442.172.151.510.438;447.275.824.133.354;-3.68148563267219;40.4034278359937
URB;3.0;3898;2054;Comercio S-N - Av. Ciudad Barcelona-Tellez;442.186.704.876.734;447.277.856.230.304;-3.68131598239669;40.4036119088063
URB;3.0;3899;2055;Av.  Mediterraneo E-O - Abtao-Pl. Mariano Cavia;442.657.604.745.335;447.318.216.470.107;-3.67580327025719;40.4072803424337
URB;3.0;3900;2056;Cavanilles E-O - Narciso Serra-Pl. Mariano Cavia;442.499.923.619.291;447.313.067.422.552;-3.67765683057019;40.406805612646
URB;3.0;3901;2057;Menendez Pelayo S-N - Valderribas-Pl. Mariano Cavia;442.346.694.448.948;447.309.290.009.028;-3.67945914318253;40.4064547257422
URB;3.0;5080;2058;Reina Cristina O-E - Andres Torrejon-Gutenberg;442.168.182.114.747;447.315.752.030.063;-3.68156868856319;40.4070244774342
URB;3.0;3902;2059;Av. Mediterraneo E-O - Abtao-Juan Urbieta;442.774.469.371.036;447.316.555.545.401;-3.67442457051572;40.4071387587621
URB;3.0;3903;2060;(TACTICO) Dr. Esquerdo N-S - Cavanilles-Valderribas (Giro Izq.);442.902.240.290.888;447.275.081.704.421;-3.6728816331012;40.4034113411648
URB;3.0;3904;2061;(TACTICO) Valderribas E-O - Sanchez Barcaiztegui-Dr.Esquerdo;442.861.974.027.871;447.274.491.731.855;-3.67335559943841;40.4033554308912
URB;3.0;3905;2062;Dr. Esquerdo N-S - Pl. Conde Casal-Cavanilles;443.019.855.727.791;447.292.855.075.343;-3.67151156866803;40.405020521856
URB;3.0;3906;2063;(TACTICO) Garibay E-O - Adelfas- Dr. Esquerdo;442.989.640.239.435;447.282.353.582.822;-3.67185822888792;40.404072421116
URB;3.0;3433;2064;Dr. Esquerdo S-N - Valderribas-Garibay;442.931.509.753;447.277.243.894.067;-3.67253866154829;40.40360812981
URB;3.0;3907;2065;Cavanilles O-E - Sanchez Barcaiztegui-Dr. Esquerdo;442.882.492.267.101;447.288.588.160.368;-3.6731264634121;40.4046267223858
URB;3.0;3908;2066;Cavanilles E-O - Abtao-Juan Urbieta;442.659.202.833.257;447.303.809.117.119;-3.67577145627602;40.4059825603449
URB;4.0;9981;2067;ALDE. SAINZ DE BARANDA O-E(JUAN ESPLANDIZ-T.V.E);44.370.832.859.008;447.470.274.656.837;-3.66355541004404;40.4210502923046
URB;4.0;9980;2068;ALDE SAINZ BARANDA E-O(MARQUIS DE CORBERA- M-30);44.400.362.350.735;447.475.388.580.638;-3.66007925290257;40.4215309069548
URB;4.0;9979;2069;ALDE SAINZ BARANDA E-O(GIRO A M-30)(MARQUIS CORBERA- M-30);444.002.939.468.839;447.474.841.362.101;-3.66008683391468;40.4214815644893
URB;3.0;3888;2300;(MICRO) PL. CONDE CASAL(ANTES DE GRUPO16);443.101.915.662.666;44.731.220.615.621;-3.67056185456231;40.4067693859042
URB;3.0;3889;2301;(MICRO) PL. CONDE CASAL (ANTES DEL GRUPO 15);44.317.057.015.358;447.310.091.516.214;-3.66975090388689;40.4065835768393
URB;3.0;7035;2302;(MICRO) INTERIOR DR. ESQUERDO N-S(DELANTE GRUPO1);443.215.154.367.974;447.435.742.160.286;-3.66933764625351;40.4179059117179
URB;3.0;3890;2303;(MICRO) DR. ESQUERDO N-S(DELANTE GRUPO 1 SALIDA);443.214.867.991.132;44.743.748.938.909;-3.66934258152898;40.4180632918813
URB;3.0;7034;2304;(MICRO) IBIZA E-O(DR. ESQUEDO-MAIQUEZ)(DELANTE GRUPO 4);443.137.580.381.043;447.437.392.736.899;-3.67025344719361;40.4180493075217
URB;3.0;10024;2305;(MICRO) PL. CONDE CASAL (DELANTE DEL GRUPO 12);443.166.796.879.702;44.730.851.921.172;-3.66979396599779;40.4064416774022
URB;3.0;7036;2500;Dr. Esquerdo S-N - Vaderribas-Garibay(Giro a Cavanilles);442.926.434.778.779;447.277.819.979.469;-3.67259898157179;40.4036596788905
URB;9.0;9841;3001;Valle de Mena S-E - Acc.Ramon Castroviejo-Gta.Isaac RabÃ­n;438.338.115.544.704;448.045.449.708.179;-3.72741223289441;40.4724836145478
URB;9.0;9843;3002;Dr.Ramon Castroviejo O-E - Av.Miraflores-San Martin de Porres;438.098.880.458.143;448.045.513.738.494;-3.73023428407734;40.4724715878338
URB;9.0;9842;3003;Nueva Zelanda S-N - Isla Cristina-Gta.Isaac RabÃ­n;438.305.950.926.946;448.036.597.449.961;-3.72778303343639;40.4716837848057
M30;9.0;1047;03FL08PM01;03FL08PM01;438.846.338.355.986;447.457.449.256.844;-3.72085115335525;40.4195518069243
M30;1.0;1046;03FL08PM02;03FL08PM02;438.843.221.284.568;447.452.821.595.208;-3.72088344334887;40.4191346980239
M30;1.0;6836;03FL20PM01;03FL20PM01;438.803.701.211.802;447.440.972.805.766;-3.72133784940702;40.4180644023215
M30;9.0;1010;03FL56PM01;03FL56PM01;438.487.741.512.358;447.421.782.060.848;-3.7250433138461;40.4163123231285
M30;1.0;1044;03FT08PM01;03FT08PM01;438.853.916.962.984;447.452.698.398.949;-3.7207572594256;40.419124385949
M30;9.0;1009;03FT52PM01;03FT52PM01;438.499.044.503.615;447.420.899.613.704;-3.72490924272642;40.416233663841
URB;5.0;3909;4001;Concha Espina, 57 O-E - Serrano-Rodriguez Marin;442.328.472.341.156;447.810.653.458.111;-3.68012872841603;40.4516187766054
URB;5.0;3910;4002;Ramon y Cajal, 7 E-O - Principe Vergara-Marcenado;442.703.668.178.519;447.810.885.061.351;-3.67570449112669;40.4516655881381
URB;5.0;3911;4003;Principe Vergara, 207 S-N - Pradillo-Ramon y Cajal;442.534.685.252.877;447.794.417.351.396;-3.67768229804357;40.4501704343801
URB;5.0;3460;4004;Alfonso XIII, 51 N-S - Alhelies-Ramon y Cajal;443.412.198.598.478;447.825.571.204.997;-3.66736231209613;40.4530371255116
URB;5.0;3461;4005;Ramon y Cajal, 69 O-E - Gabriel Galan-Alfonso XIII;443.321.400.033.962;447.818.478.968.115;-3.6684267354175;40.4523920358728
URB;5.0;3912;4006;Ramon y Cajal E-O - PÂº de los Jacintos -Alfonso XIII;443.485.088.615.569;447.818.252.552.084;-3.66649623232636;40.4523827851162
URB;5.0;3913;4007;Principe Vergara N-S - Pl. Republica Ecuador-Concha Espina;442.556.784.483.026;447.826.971.793.573;-3.67745115195773;40.453104617895
URB;5.0;3914;4008;RamÃ³n y Cajal O-E - Principe Vergara-Marcenado ;442.614.070.599.179;447.810.431.804.049;-3.67676064970623;40.4516185756358
URB;5.0;3915;4009;Principe Vergara N-S - Concha Espina-Pl. CataluÃ±a;442.533.724.640.823;447.802.375.062.929;-3.67770082714543;40.4508872358566
URB;5.0;3916;4010;Concha Espinal O-E - Rodriguez Marin-Principe Vergara;442.458.032.126.514;44.781.071.855.427;-3.67860097177425;40.451633619947
URB;5.0;3917;4011;Ramon y Cajal E-O - Principe Vergara-Rodriguez Marin;442.489.997.368.006;447.811.394.188.072;-3.67822463792592;40.4516966964374
URB;5.0;3918;4012;Alfonso XIII S-N - Ramon y Cajal-Pintor Ribera;443.419.461.376.571;447.826.052.329.487;-3.66727709353987;40.4530809619693
URB;5.0;3919;4013;Ramon y  Cajal O-E - La Pedriza-Padre Claret;443.487.015.542.911;447.817.046.777.174;-3.66647243580769;40.4522742940713
URB;5.0;3920;4014;Alfonso XIII S-N - Carlos Pereira-Ramon y Caja;443.396.400.618.437;447.807.713.335.997;-3.66753269239041;40.4514273265209
URB;5.0;3921;4015;Ramon y Cajal(En el Puente) E-O - M-30 -PÂº de los  Jacintos;443.706.622.412.812;447.825.024.129.854;-3.66388979236326;40.4530078353819
URB;5.0;3922;4016;Padre Claret S-N - Carlos Pereyra-Ramon y Cajal;443.570.133.200.399;447.813.953.832.116;-3.66548952151846;40.45200131359
URB;5.0;3923;4017;Principe Vergara S-N - Sanchez Pacheco-Pl. CataluÃ±a;442.502.053.105.273;447.758.302.450.013;-3.67803440238758;40.44691477766
URB;5.0;3924;4018;Doctor Arce S-N - Estevez-Pl. CataluÃ±a;442.320.032.849.799;447.767.474.492.378;-3.6801890307997;40.4477284292019
URB;5.0;3925;4019;Dr.Arce, 11 N-S - Nervion-Pl. Republica Argentina;442.015.313.887.375;447.744.925.780.332;-3.68376159061497;40.4456759385189
URB;5.0;3926;4020;Concha Espina, 57 E-O - Rodriguez Marin-Serrano;442.331.469.190.783;44.781.168.350.236;-3.68009432398302;40.4517117756717
URB;5.0;3927;4021;Pl. CataluÃ±a (Isleta Central) O-E - Dr.Arce-Principe Vergara;442.444.004.392.383;447.777.578.889.457;-3.67873635540665;40.4486472731229
URB;5.0;3928;4022;(TACTICO) Doctor Arce O-E - Delante Grupo 6;44.211.140.114.357;447.748.279.813.282;-3.68263165269247;40.4459847815258
URB;5.0;3604;4023;(TACTICO) Pl. CataluÃ±a S-N -  Extensiones Grupo 7;442.544.939.030.048;44.777.912.449.953;-3.67754754828595;40.4487934912412
URB;5.0;3929;4024;Gabriel-Galan S-N - Guerrero Mendoza-Ramon y Cajal;443.080.021.543.235;447.814.302.082.175;-3.67126945082844;40.4519992672821
URB;5.0;3605;4025;(TACTICO) Alhelies E-O - Alfonso XIII-Los Narcisos;443.479.187.271.731;447.846.110.434.961;-3.66659062361282;40.4548919566392
URB;5.0;10078;4026;Puerto Rico N-S - Uruguay -Pl. Virgen Guadalupana;442.804.137.319.837;447.823.112.086.774;-3.67453073490926;40.4527739756536
URB;5.0;10076;4027;RamÃ³n y Cajal E-O - Pardo BazÃ¡n-Pl.Virgen Guadalupana;44.296.306.583.623;447.813.335.398.158;-3.67264777600102;40.4519041664411
URB;5.0;10079;4028;Marcenado S-N - San Ernesto -Pl.Virgen Guadalupana;442.813.628.992.329;447.800.205.478.156;-3.67439817367309;40.4507110933164
M30;9.0;3544;04FL12PM01;04FL12PM01;437.845.070.012.125;447.390.741.358.753;-3.73258755271756;40.4134682980507
M30;9.0;3545;04FL92PM01;04FL92PM01;437.119.831.970.443;44.734.951.268.855;-3.74109413305059;40.4096997782352
M30;9.0;3542;04FT14PM01;04FT14PM01;437.869.997.418.662;447.390.865.814.864;-3.73229389075898;40.4134813707008
M30;10.0;1006;04FT74PM01;04FT74PM01;437.526.638.490.494;447.373.529.258.508;-3.73632354344886;40.411893920686
M30;14.0;6900;04TL40PM01;04TL40PM01;444.605.018.839.701;447.282.970.059.244;-3.65282296854368;40.404237000548
M30;14.0;6899;04TL40PM02;04TL40PM02;444.605.576.381.259;447.282.026.360.887;-3.6528155770728;40.4041520237669
M30;14.0;6901;04TL40PM03;04TL40PM03;444.591.420.784.285;447.282.940.755.642;-3.6529831845593;40.4042334558685
M30;14.0;6903;04TL40PM04;04TL40PM04;444.594.676.497.733;447.281.820.322.289;-3.65294384342139;40.4041327373322
URB;5.0;3606;5001;Serrano, 218 N-S - Pl. Republica del Salvador-Concha Espina;442.262.191.356.546;447.820.551.795.061;-3.68091933805558;40.452505862847
URB;5.0;3930;5002;(AFOROS) Serrano, 170 N-S - Nerion-Pl. Republica Argentina;441.957.749.688.425;447.757.207.936.987;-3.68445157175972;40.4467783550979
URB;5.0;3931;5003;Serrano, 113 N-S - Pablo Aranda -Pedro Valdivia;441.819.892.172.871;44.769.388.177.294;-3.68601911773137;40.4410640050672
URB;4.0;3932;5004;(AFOROS) Serrano, 50 N-S - Ayala-Hermosilla;441.685.593.634.683;447.544.023.893.096;-3.68746505818727;40.4275546882102
URB;5.0;3933;5005;Lopez de Hoyos, 21 E-O - Velazquez-Maria Molina;441.978.451.690.783;447.665.883.200.754;-3.6841240526336;40.438552840528
URB;5.0;3934;5006;Concha Espina, 39 O-E - Pl. Sagrados Corazone-Serrano;44.205.901.726.871;447.811.841.003.143;-3.68330732105821;40.4517070167503
URB;4.0;3935;5007;Eduardo Dato O-E - Gta. Ruben Dario-Serrano;441.693.610.525.769;447.604.299.981.082;-3.68742584304659;40.4329852102569
URB;3.0;3936;5008;(AFOROS) Alcala O-E - Pl. Cibeles-Pl. Independencia;441.332.352.916.347;447.455.009.936.159;-3.69154697769176;40.4195110440067
URB;4.0;3937;5009;Serrano N-S - General Oraa-Diego de Leon;441.778.976.128.845;447.639.841.306.417;-3.68645202073543;40.4361929219924
URB;4.0;3938;5010;Serrano N-S - Maldonado-Juan Bravo;441.761.342.445.896;447.614.815.147.567;-3.68663698118841;40.4339372120138
URB;4.0;3939;5011;Serrano N-S - Villanueva-Pl. Independencia;441.598.138.972.006;447.483.080.364.207;-3.68844000796663;40.4220584628914
URB;4.0;3940;5012;Goya, 9 E-O - Serrano-PÂº Castellana;441.604.187.975.368;447.521.485.727.885;-3.68840397772139;40.4255186306253
URB;5.0;3941;5013;Serrano N-S - Pedro Valdivia-Maria Molina;441.804.807.918.529;447.672.005.946.516;-3.68617693112578;40.4390922726163
URB;4.0;3942;5014;Hermanos Becquer N-S - General Oraa-Serrano;441.702.945.413.007;447.637.856.741.065;-3.68734657526183;40.4360088168677
URB;4.0;3943;5015;Hermanos Becquer S-N - Serrano-General Oraa;441.717.489.473.088;447.637.953.863.383;-3.68717519550758;40.4360185854771
URB;4.0;3944;5016;Serrano, 84 N-S - Padilla-Jose Ortega y Gasset;441.741.179.442.749;447.586.405.103.726;-3.68684864655312;40.4313764871973
URB;4.0;3945;5017;Ayala E-O - Serrano-PÂº Castellana;441.671.385.099.568;447.547.756.936.693;-3.68763597537189;40.4278899827757
URB;4.0;3946;5018;Goya E-O - Claudio Coello -Serrano;441.747.387.130.317;4.475.193.015.491;-3.68671397636361;40.4253319079427
URB;4.0;3798;5019;Serrano N-S - Recoletos-Pl. Independecia;441.584.325.458.217;447.471.688.545.759;-3.68859236593961;40.4210312620902
URB;4.0;3697;5020;Alcala E-O - Lagasca-Pl. Independencia;441.793.888.262.671;447.466.518.373.823;-3.68611751751892;40.4205801927727
URB;3.0;3947;5021;Alfonso XII S-N - Montalban-Pl. Independencia;44.156.381.764.889;447.436.670.628.363;-3.68880191664221;40.4178752346038
URB;4.0;3948;5022;Maria Molina O-E - Claudio Coello-Lagasca;441.900.509.108.924;447.656.273.036.861;-3.68503421333714;40.4376816695782
URB;4.0;3578;5023;Serrano N-S - Goya-Jorge Juan;441.643.909.062.137;447.516.003.342.175;-3.68793072253055;40.4250275376413
URB;4.0;4223;5024;Jorge Juan O-E - PÂº Castellana-Serrano;441.513.800.475.242;447.508.227.485.935;-3.68945724977498;40.4243179145643
URB;5.0;10048;5025;Serrano 191 N-S - Turia - Cidacos;442.171.127.444.189;447.802.106.848.233;-3.68197641170015;40.4508379267967
URB;5.0;10049;5026;Serrano 206 S-N - Cinca - Turia;44.217.690.795.197;44.780.164.812.432;-3.68190782898808;40.4507970049718
